rva	name
0x00017720	AmpersandCommand::ac_IsBlock
0x00017870	AmpersandCommand::ac_Propose
0x000179c0	AmpersandCommand::ac_ProposeRes
0x00017af0	AmpersandCommand::ac_WeddingReset
0x00017be0	AmpersandCommand::ac_WeddingReserve
0x00017cb0	AmpersandCommand::ac_WeddingGuestEnterReady
0x00017d80	AmpersandCommand::ac_WeddingGuestEnter
0x00017ed0	AmpersandCommand::ac_Unlearnskill
0x00017fe0	AmpersandCommand::ac_UnlearnPassive
0x000180f0	AmpersandCommand::ac_learnPassive
0x00018210	AmpersandCommand::ac_Wedding
0x00018300	AmpersandCommand::ac_ShowPlayerID
0x00018460	AmpersandCommand::ac_EraseChargeBuff
0x00018500	AmpersandCommand::ac_MobHatchery
0x000185a0	AmpersandCommand::ac_AllCritical
0x00018660	AmpersandCommand::ac_StartGuildTournament
0x00018820	AmpersandCommand::ac_FlagCapture
0x00018930	AmpersandCommand::ac_UseGuildSkill
0x00018a10	AmpersandCommand::ac_ObserverLinkTo
0x00018ac0	AmpersandCommand::ac_ObserverOut
0x00018b60	AmpersandCommand::ac_EditSpeed
0x00018c20	AmpersandCommand::ac_RunTo
0x00018cf0	AmpersandCommand::ac_GhostRemove
0x00018d90	AmpersandCommand::ac_CurTime
0x00018eb0	AmpersandCommand::ac_AmIBusy
0x00019000	AmpersandCommand::ac_KnockBack
0x00019140	AmpersandCommand::ac_PartBlock
0x000193a0	AmpersandCommand::ac_InventoryView
0x00019440	AmpersandCommand::ac_PW
0x000194e0	AmpersandCommand::ac_DebugLogging
0x000195c0	AmpersandCommand::ac_TaiSai_DiceFix
0x00019750	AmpersandCommand::ac_TaiSai_DiceProbability
0x00019930	AmpersandCommand::ac_Gamble_TaiSai_DiceFix
0x00019ab0	AmpersandCommand::ac_Gamble_TaiSai_DiceProbability
0x00019c90	AmpersandCommand::ac_FreeStatApp
0x00019d30	AmpersandCommand::ac_makeraid
0x00019e70	AmpersandCommand::ac_outraid
0x00019fd0	PROTO_PARTY_MEMBER_AND_ZONEMERCHINE::PROTO_PARTY_MEMBER_AND_ZONEMERCHINE
0x00019fe0	AmpersandCommand::ac_PlayInstanceDungeon
0x0001a140	AmpersandCommand::ac_AllLearnSKill
0x0001a530	AmpersandCommand::ac_LevelUp
0x0001a5f0	AmpersandCommand::ac_RegenReadyMob
0x0001a6a0	AmpersandCommand::ac_TestLink
0x0001a770	AmpersandCommand::ac_GuildTournamentItemEffect
0x0001a840	AmpersandCommand::ac_ItemActionCoolTimeReset
0x0001a910	AmpersandCommand::ac_ReleaseChatBan
0x0001a9b0	AmpersandCommand::ac_EquipBelongedCancelUse
0x0001aa40	AmpersandCommand::ac_MobItemDrop
0x0001aa90	AmpersandCommand::ac_GetMoney
0x0001ab40	AmpersandCommand::ac_FindNPC
0x0001ad00	List<AmpersandCommandElement>::l_PushA
0x0001ad60	List<AmpersandCommandElement>::l_PushZ
0x0001adc0	List<AmpersandCommandElement>::l_PopA
0x0001ae40	List<AmpersandCommandElement>::l_PopZ
0x0001aec0	List<AmpersandCommandElement>::l_Clear
0x0001af10	KingdomQuest::KQElement::KQElement
0x0001afb0	KingdomQuest::KQElement::~KQElement
0x0001b050	AmpersandCommand::ac_PlayerDistribute
0x0001b210	AmpersandCommand::ac_NPCRevive
0x0001b320	AmpersandCommand::ac_inraid
0x0001b470	AmpersandCommand::ac_ShowAllChar
0x0001b7b0	List<FieldMap>::l_Search
0x0001b820	List<AmpersandCommandElement>::l_MakeList
0x0001b940	AmpersandCommand::ac_KQReward
0x0001ba50	AmpersandCommand::ac_KingdomQuest
0x0001bd00	AmpersandCommand::ac_BigBang
0x0001be90	std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >::destroy
0x0001bec0	std::_Destroy_range<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >
0x0001bf00	std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Xran
0x0001bf70	std::out_of_range::out_of_range
0x0001bf90	std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Xlen
0x0001c000	AmpersandCommand::ac_HPChange
0x0001c180	AmpersandCommand::ac_SPChange
0x0001c300	AmpersandCommand::ac_ReLoadData
0x0001c430	AmpersandCommand::ac_Captivate
0x0001c570	AmpersandCommand::ac_IgnoreSkillCoolTime
0x0001c6b0	std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::_Destroy
0x0001c6d0	AmpersandCommand::AmpersandCommand
0x0001de50	std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >::~vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::...
0x0001de90	ListIter_AmpCmdArgument::ListIter_AmpCmdArgument
0x0001e410	ShineObjectClass::ShinePlayer::so_ply_AdminCommand
0x0001e5b0	AttackRhythm::AttackRhythmBase::arb_NextBash
0x0001e5d0	AttackRhythm::AttackRhythm_Melee::AttackRhythm_Melee
0x0001e680	AttackRhythm::AttackRhythm_Melee::arb_Next
0x0001e6c0	AttackRhythm::AttackRhythm_Melee::arb_ActionNumber
0x0001e6f0	AttackRhythm::AttackRhythm_Melee::arb_NextBash
0x0001e740	AttackRhythm::AttackRhythm_Range::~AttackRhythm_Range
0x0001e750	AttackRhythm::AttackRhythm_Range::AttackRhythm_Range
0x0001e760	AttackRhythm::AttackRhythm_Range::arb_Next
0x0001e780	AttackRhythm::AttackRhythm_Range::arb_ActionNumber
0x0001e790	AttackRhythm::AttackRhythm_Mob::AttackRhythm_Mob
0x0001e7a0	ItemBoxIterEmpty::ItemBoxIterEmpty
0x0001e7f0	ItemInventoryCell::iic_GetAttrProc
0x0001e800	ItemInventoryCell::iic_ItemLot
0x0001e810	InventoryLocking::InventoryCellLock::icl_IncIndex
0x0001e820	InventoryLocking::UnlockedInventoryIterator::UnlockedInventoryIterator
0x0001e840	InventoryLocking::UnlockedInventoryIterator::uii_Slot
0x0001e850	DebugLogging::operator<<
0x0001e890	ShineObjectClass::ShinePlayer::sp_SetIsAuctionNewItem
0x0001e8a0	ShineObjectClass::ShinePlayer::sp_GetIsAuctionNewItem
0x0001e8b0	ShineObjectClass::ShineObject::so_AuctionSearchTimeGet
0x0001e8c0	ShineObjectClass::ShinePlayer::so_AuctionSearchTimeGet
0x0001e8d0	ShineObjectClass::ShinePlayer::so_AuctionSearchTimeSet
0x0001e8e0	ItemBoxIterEmpty::ibi_isvalid
0x0001e900	ShineObjectClass::ShinePlayer::so_AuctionIsNearAuctionNPC
0x0001e970	ShineObjectClass::ShinePlayer::sp_NC_AUCTION_SEARCH_REQ
0x0001ec40	GameDBSession::gds_NC_AUCTION_DB_SEARCH_ACK
0x0001ee20	ShineObjectClass::ShinePlayer::sp_NC_AUCTION_BUY_REQ
0x0001f050	GameDBSession::gds_NC_AUCTION_DB_BUY_ACK
0x0001f200	ShineObjectClass::ShinePlayer::sp_NC_AUCTION_MY_REGISTER_GOOD_LIST_REQ
0x0001f3f0	GameDBSession::gds_NC_AUCTION_DB_MY_REGISTER_GOOD_LIST_ACK
0x0001f530	ShineObjectClass::ShinePlayer::sp_NC_AUCTION_REGISTER_GOOD_REQ
0x0001fbb0	GameDBSession::gds_NC_AUCTION_DB_REGISTER_GOOD_ACK
0x0001fd20	ShineObjectClass::ShinePlayer::sp_NC_AUCTION_REGISTER_CANCEL_GOOD_REQ
0x0001ff30	GameDBSession::gds_NC_AUCTION_DB_REGISTER_CANCEL_GOOD_ACK
0x00020030	ShineObjectClass::ShinePlayer::sp_NC_AUCTION_MY_STORAGE_BOX_REQ
0x00020220	GameDBSession::gds_NC_AUCTION_DB_MY_STORAGE_BOX_ACK
0x00020350	ShineObjectClass::ShinePlayer::sp_NC_AUCTION_MY_STORAGE_ITEM_DETAIL_INFO_REQ
0x00020550	GameDBSession::gds_NC_AUCTION_DB_MY_STORAGE_ITEM_DETAIL_INFO_SUC_ACK
0x000206e0	GameDBSession::gds_NC_AUCTION_DB_MY_STORAGE_ITEM_DETAIL_INFO_FAIL_ACK
0x000207e0	ShineObjectClass::ShinePlayer::sp_NC_AUCTION_STORAGE_BOX_WITHDRAW_REQ
0x00020b30	GameDBSession::gds_NC_AUCTION_DB_STORAGE_BOX_WITHDRAW_ACK
0x00020d20	ORToken::operator==
0x00020d60	SubLayer::SubLayerInteractLoader::slil_Interact
0x00020d90	AllOfRangeArgument::operator unsigned long
0x00020da0	AxialListIterator::AxialListIterator
0x00020db0	AxialListIterator::ali_Work
0x00020dc0	AxialListMobCounter::ali_Work
0x00020dd0	AxialListMobCounter::ala_SearchMob
0x00020e30	AxialListMobCounter::ala_SearchAll
0x00020eb0	AxialListMobCounter::ala_SearchPly
0x00020f20	AxialListMobCounter::ala_SearchGld
0x00020fa0	AxialListMobFind::ali_Work
0x00020ff0	AxialListBossFind::AxialListBossFind
0x00021000	AxialListWall::AxialListWall
0x00021020	AxialListWall::ali_Work
0x00021040	AxialListShowID::AxialListShowID
0x00021060	AxialListCount::AxialListCount
0x00021070	AxialListProtocolSend::~AxialListProtocolSend
0x00021080	AxialListCount::ali_Work
0x000210a0	AxialListMobInAreaCounter::ali_Work
0x000210b0	AxialListMobInAreaCounter::ala_InArea
0x00021140	AxialListProtocolSend::AxialListProtocolSend
0x00021160	AxialListProtocolSend::ali_Work
0x00021180	AxialListMobKillLog::AxialListMobKillLog
0x000211b0	AxialListNearGateFind::AxialListNearGateFind
0x000211d0	AxialListPacketBroadcast::AxialListPacketBroadcast
0x000212b0	AxialListPacketBroadcast::~AxialListPacketBroadcast
0x00021330	AxialListPacketBroadcast::ali_Work
0x00021490	AxialListPacketBroadcastByGuild::AxialListPacketBroadcastByGuild
0x000214c0	AxialListPacketBroadcastByGuild::~AxialListPacketBroadcastByGuild
0x000214d0	AxialListPacketBroadcastByGuild::ali_Work
0x00021510	AxialListPacketBroadcast4ItemPickUp::AxialListPacketBroadcast4ItemPickUp
0x000215f0	AxialListPacketBroadcast4ItemPickUp::~AxialListPacketBroadcast4ItemPickUp
0x00021670	AxialListPacketBroadcast4ItemPickUp::ali_Work
0x000217c0	AxialListBossFind::ali_Work
0x000218a0	AxialListShowID::ali_Work
0x00021a70	AxialListMobInAreaCounter::ala_SearchMob
0x00021ae0	AxialListMobInAreaCounter::ala_SearchAll
0x00021b50	AxialListMobInAreaCounter::ala_SearchPly
0x00021bd0	AxialListMobInAreaCounter::ala_SearchGld
0x00021c60	AxialListMobKillLog::ali_Work
0x00021d50	AxialListNearGateFind::ali_Work
0x00021e20	ItemActionArgument::ItemActionArgument
0x00021e50	ShineCommonParameter::operator->
0x00021e60	FieldMap::fm_IsItemDropField
0x00021ec0	DirectDistanceTable::ddt_DirectSR
0x00021f20	BriefInfoBackup::bib_Restore
0x00021f50	ShineObjectClass::ShinePlayer::TimeScheduler::ts_Set
0x00021fb0	ShineObjectClass::ShinePlayer::TimeScheduler::ts_IsInNormalAttack
0x00021fd0	TargetObject::to_GetTargetObject
0x00021fe0	EngageArgument::EngageArgument
0x00022040	AxialListTargetInform::~AxialListTargetInform
0x00022050	ShineObjectClass::ShineMob::so_GetTargetObject
0x00022060	ShineObjectClass::ShineMob::so_Mob_SetSendTagetInfo
0x00022090	ShineObjectClass::ShinePlayer::so_IsTarget
0x000220a0	ShineObjectClass::ShineMob::so_IsTarget
0x000220b0	ShineObjectClass::ShinePlayer::EraseGoodBuff
0x000221a0	ShineObjectClass::ShineObject::so_LinkTo
0x000221b0	ShineObjectClass::ShineObject::so_SkillEnchant
0x000221c0	ShineObjectClass::ShineServant::so_GetExperienceFromMob
0x000221e0	ShineObjectClass::ShineMob::smo_BashStop
0x00022270	ShineObjectClass::ShineObject::so_Bash
0x00022280	ShineObjectClass::ShineMobileObject::smo_AttackedDamage
0x00022390	ShineObjectClass::ShineMob::so_mobile_IsImmortal
0x000223a0	ShineObjectClass::ShineMobileObject::so_mobile_SetNaturalEnemy
0x000223b0	ShineObjectClass::ShineMobileObject::so_mobile_GetNaturalEnemy
0x000223c0	ShineObjectClass::ShinePlayer::sp_IsEthereal
0x000223d0	ShineObjectClass::ShineObject::so_IsHealDamageType
0x00022410	ShineObjectClass::ShinePlayer::smo_ply_GetMultiHitSequance
0x00022420	List<AbnormalStateContainer::AbstateElementInObject>::l_PrevElement
0x00022460	std::fill<AbnormalStateContainer::AbstateElementInObject *,AbnormalStateContainer::AbstateElementInObject>
0x00022490	AxialListTargetInform::ali_Work
0x00022690	ShineObjectClass::ShineMobileObject::so_mobile_Broadcast2ndTarget
0x00022790	ShineObjectClass::ShinePlayer::so_GetTargetObject
0x000227a0	TargetObject::to_SendInform
0x00022a30	ShineObjectClass::ShinePlayer::sp_NC_BAT_UNTARGET_REQ
0x00022b30	ShineObjectClass::ShinePlayer::sp_NC_BAT_ASSIST_REQ
0x00022c80	ShineObjectClass::ShinePlayer::sp_NC_BAT_ABSTATE_ERASE_REQ
0x00022df0	TargetObject::to_ValidTarget
0x00022f00	ShineObjectClass::ShineMobileObject::so_skillsmash
0x00023120	ShineObjectClass::ShinePlayer::so_skillsmash
0x00023370	ShineObjectClass::ShineMobileObject::so_Dispel
0x00023870	ShineObjectClass::ShineMobileObject::so_SkillCure
0x00023a90	ShineObjectClass::ShineMobileObject::so_smash
0x00023cd0	ShineObjectClass::ShinePlayer::so_smash
0x00023e50	ShineObjectClass::ShineMobileObject::so_attack
0x00023f20	ShineObjectClass::ShineMobileObject::so_attack
0x00024130	ShineObjectClass::ShineMob::so_attack
0x000241e0	ShineObjectClass::ShineMob::so_recoverhp
0x00024260	ShineObjectClass::ShineMob::so_recoversp
0x000242e0	ShineObjectClass::ShinePlayer::so_recoverhp
0x000243b0	ShineObjectClass::ShinePlayer::so_recoversp
0x00024430	ShineObjectClass::ShineObject::so_DamagedBy
0x00024470	ShineObjectClass::ShinePlayer::so_DamagedBy
0x000245d0	ShineObjectClass::ShineMob::so_DamagedBy
0x000247b0	ShineObjectClass::ShineMob::so_mob_ViewAggroList
0x00024870	ShineObjectClass::ShineMob::so_mob_DecreaseAggro
0x00024970	ShineObjectClass::ShineMob::so_mob_AppendAggro
0x00024b00	ShineObjectClass::ShineServant::so_mob_AppendAggro
0x00024bc0	ShineObjectClass::ShinePlayer::sp_NextSaveExperience
0x00024d00	ShineObjectClass::ShinePlayer::sp_GainExp
0x000253e0	ShineObjectClass::ShinePlayer::so_GainFame
0x000254f0	ShineObjectClass::ShinePlayer::sp_LostExpWhenKilledByMob
0x00025580	ShineObjectClass::ShinePlayer::sp_LostExpWhenKilledByPlayerInPKField
0x00025650	ShineObjectClass::ShinePlayer::sp_LostExperienceByKilled
0x00025940	ShineObjectClass::ShinePlayer::sp_NC_BAT_SMASH_REQ
0x00025b60	WorldManagerSession::wms_NC_GUILD_GUILDWARCONFIRM_ACK
0x00025c30	ShineObjectClass::ShinePlayer::sp_GuildWarRequest
0x00025d20	ShineObjectClass::ShinePlayer::sp_NC_BAT_BASHSTOP_CMD
0x00025e00	ShineObjectClass::ShineMobileObject::smo_BashStop
0x00025e40	ShineObjectClass::ShinePlayer::smo_BashStop
0x00025f30	ShineObjectClass::ShineMobileObject::so_Bash
0x00026580	ShineObjectClass::ShinePlayer::so_Bash
0x000267b0	ShineObjectClass::ShineMobileObject::so_mobile_IsEnemy
0x000268f0	ShineObjectClass::ShineMobileObject::smo_SwingStart
0x00026a50	ShineObjectClass::ShinePlayer::sp_Schedule_SwingDamage
0x00026c20	ShineObjectClass::ShinePlayer::so_mobile_IsImmortal
0x00026ce0	ShineObjectClass::ShinePlayer::so_ply_IsInGuildWar
0x00026dc0	ShineObjectClass::ShineMobileObject::smo_HitNotRevision
0x00026e30	ShineObjectClass::ShineMobileObject::smo_ply_NormalAttackFactor
0x00026e80	ShineObjectClass::ShinePlayer::smo_ply_NormalAttackFactor
0x00026f70	ShineObjectClass::ShinePlayer::so_AmpersandCommand_LevelUp
0x000273f0	std::vector<ActiveSkillGroup *,std::allocator<ActiveSkillGroup *> >::empty
0x00027420	std::copy_backward<AbnormalStateContainer::AbstateElementInObject *,AbnormalStateContainer::AbstateElementInObject *>
0x00027450	TargetObject::to_Set
0x000274a0	ShineObjectClass::ShinePlayer::sp_NC_BAT_TARGETTING_REQ
0x000276a0	ShineObjectClass::ShinePlayer::sp_NC_BAT_HIT_REQ
0x00027810	ShineObjectClass::ShinePlayer::so_GetExperienceFromMob
0x00027990	ShineObjectClass::ShineMob::so_mobile_IsEnemy
0x00027a10	ShineObjectClass::ShinePlayer::so_mobile_IsEnemy
0x00027d10	ShineObjectClass::ShineServant::so_mobile_IsEnemy
0x00027e10	ShineObjectClass::ShinePlayer::sp_Schedule_SwingStart
0x000281e0	ShineObjectClass::ShinePlayer::sp_NC_BAT_BASHSTART_CMD
0x00028720	std::_Uninit_fill_n<AbnormalStateContainer::AbstateElementInObject *,unsigned int,AbnormalStateContainer::AbstateElementInObject,std::allocator<AbnormalStateContainer::AbstateElementInObject> >
0x00028750	std::vector<AbnormalStateContainer::AbstateElementInObject,std::allocator<AbnormalStateContainer::AbstateElementInObject> >::_Ufill
0x00028780	std::vector<ActionResult,std::allocator<ActionResult> >::_Xlen
0x000287f0	std::vector<AbnormalStateContainer::AbstateElementInObject,std::allocator<AbnormalStateContainer::AbstateElementInObject> >::erase
0x00028860	std::vector<AbnormalStateContainer::AbstateElementInObject,std::allocator<AbnormalStateContainer::AbstateElementInObject> >::_Insert_n
0x00028b50	std::vector<AbnormalStateContainer::AbstateElementInObject,std::allocator<AbnormalStateContainer::AbstateElementInObject> >::resize
0x00028c20	std::vector<AbnormalStateContainer::AbstateElementInObject,std::allocator<AbnormalStateContainer::AbstateElementInObject> >::insert
0x00028c90	ShineObjectClass::ShineMobileObject::so_SkillEnchant
0x00029100	ShineObjectClass::ShineMobileObject::so_KilledBy
0x000294c0	ShineObjectClass::ShineMob::so_KilledBy
0x00029a00	ShineObjectClass::ShineMobileObject::smo_SwingDamage
0x0002a2e0	std::vector<AbnormalStateContainer::AbstateElementInObject,std::allocator<AbnormalStateContainer::AbstateElementInObject> >::resize
0x0002a360	std::vector<AbnormalStateContainer::AbstateElementInObject,std::allocator<AbnormalStateContainer::AbstateElementInObject> >::push_back
0x0002a3f0	ShineObjectClass::ShinePlayer::so_KilledBy
0x0002ad90	ShineObjectClass::ShineMob::smo_SwingDamage
0x0002ade0	SpyNet::EspionageAgent::ea_SRT_GETHEAL
0x0002ae40	MultiHitArgument::MultiHitArgument
0x0002ae80	BattleObjectGroup::BattleObjectStruct::BattleObjectStruct
0x0002aec0	BattleObjectGroup::BattleObjectStruct::BattleObjectStruct
0x0002aef0	BattleObjectGroup::BattleObject::BattleObject
0x0002af40	BattleObjectGroup::BattleObject::~BattleObject
0x0002af50	SkillEffectApply::SkillBlastEffectContainer::sbec_GetIndex
0x0002af70	SkillEffectApply::SkillBlastEffect::SkillBlastEffect
0x0002afb0	std::vector<SkillEffectApply::SkillBlastEffect,std::allocator<SkillEffectApply::SkillBlastEffect> >::size
0x0002afd0	std::vector<PROTO_NC_BAT_SKILLBASH_HIT_DAMAGE_CMD::SkillDamage,std::allocator<PROTO_NC_BAT_SKILLBASH_HIT_DAMAGE_CMD::SkillDamage> >::size
0x0002b000	List<BattleObjectGroup::BattleObject>::~List<BattleObjectGroup::BattleObject>
0x0002b020	List<BattleObjectGroup::BattleObject>::l_PushZ
0x0002b060	List<BattleObjectGroup::BattleObject>::l_PopA
0x0002b0b0	List<BattleObjectGroup::BattleObject>::l_PopZ
0x0002b100	std::fill<SkillEffectApply::SkillBlastEffect *,SkillEffectApply::SkillBlastEffect>
0x0002b130	std::fill<PROTO_NC_BAT_SKILLBASH_HIT_DAMAGE_CMD::SkillDamage *,PROTO_NC_BAT_SKILLBASH_HIT_DAMAGE_CMD::SkillDamage>
0x0002b170	std::_Copy_backward_opt<PROTO_NC_BAT_SKILLBASH_HIT_DAMAGE_CMD::SkillDamage *,PROTO_NC_BAT_SKILLBASH_HIT_DAMAGE_CMD::SkillDamage *>
0x0002b1b0	MultiHitArgument::mha_SetAbState
0x0002b2b0	BattleObjectGroup::BattleObjectList::~BattleObjectList
0x0002b320	ShineObjectClass::ShineMobileObject::so_mobile_SpeedChange
0x0002b360	ShineObjectClass::ShineMobileObject::so_mobile_ICanDamageTo
0x0002b550	ShineObjectClass::ShineServant::so_mobile_ICanDamageTo
0x0002b600	ShineObjectClass::ShineMob::so_mobile_ICanDamageTo
0x0002b770	ShineObjectClass::ShineMobileObject::smo_ICanHealTo
0x0002b830	ShineObjectClass::ShinePlayer::smo_ICanHealTo
0x0002bb30	ShineObjectClass::ShineServant::smo_ICanHealTo
0x0002bbe0	ShineObjectClass::ShineMob::smo_ICanHealTo
0x0002bcd0	SkillEffectApply::SkillBlastEffectContainer::sbec_ListCheck
0x0002bd10	ShineObjectClass::ShineMobileObject::smo_SkillBlastTick
0x0002bd60	ShineObjectClass::ShinePlayer::smo_SkillBlastTick
0x0002bdf0	ShineObjectClass::ShineMob::smo_SkillBlastTick
0x0002bef0	ShineObjectClass::ShineMobileObject::smo_ply_MoveAfterCast
0x0002bf40	ShineObjectClass::ShinePlayer::smo_ply_MoveAfterCast
0x0002bfb0	List<BattleObjectGroup::BattleObject>::l_PushA
0x0002bfe0	std::copy_backward<SkillEffectApply::SkillBlastEffect *,SkillEffectApply::SkillBlastEffect *>
0x0002c010	std::find<std::vector<SkillEffectApply::SkillBlastEffect,std::allocator<SkillEffectApply::SkillBlastEffect> >::iterator,SkillEffectApply::SkillBlastEffect>
